title,startTime,endTime,platform,name_organizer,url_organizer,descriptionSnippet,url,venue,price
**MEN SOLD OUT**⚡ SpeedAustin Dating| Ages 29–42 | Austin’s Speed Dating,2026-04-04T19:00:00-05:00,2026-04-04T21:00:00-05:00,eventbrite,SpeedAustin Dating,https://www.eventbrite.com/o/speedaustin-dating-10591506167,Meet 8–12 local singles in one fun night of speed dating in Austin.,https://www.eventbrite.com/e/men-sold-out-speedaustin-dating-ages-2942-austins-speed-dating-tickets-1984366862704,"{'name': ""Higbie's"", 'address': '720 Brazos Street, #Ste B-710, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 36.22, 'max': 39.43, 'currency': 'USD', 'raw': 'USD 36.22 - 39.43'}"
Comedy in the Capital,2026-04-04T19:00:00-05:00,2026-04-04T21:30:00-05:00,eventbrite,Speakeasy,https://www.eventbrite.com/o/speakeasy-4490052887,Austin's comedy scene is exploding with comics from all over flocking here. Come check out rising stars in the Austin comedy world!,https://www.eventbrite.com/e/comedy-in-the-capital-tickets-1983816645991,"{'name': 'Speakeasy', 'address': '412 Congress Avenue, #D, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 17.95, 'currency': 'USD', 'raw': 'USD 17.95'}"
Austin Online Mixer - Make New Friends (33-42 group),2026-04-04T19:00:00-05:00,2026-04-04T21:00:00-05:00,eventbrite,Austin Speed Dating and Singles Events,https://www.eventbrite.com/o/austin-speed-dating-and-singles-events-110488818411,Join for a social singles mixer and make new friends!,https://www.eventbrite.com/e/austin-online-mixer-make-new-friends-33-42-group-tickets-1977432761621,"{'name': 'Austin Online Event', 'address': 'Online Event, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'max': 59.72, 'currency': 'USD', 'raw': 'USD 0 - 59.72'}"
Austin Online Mixer - Make New Friends (43-55 group),2026-04-04T19:00:00-05:00,2026-04-04T21:00:00-05:00,eventbrite,Austin Speed Dating and Singles Events,https://www.eventbrite.com/o/austin-speed-dating-and-singles-events-110488818411,Join for a social singles mixer and make new friends!,https://www.eventbrite.com/e/austin-online-mixer-make-new-friends-43-55-group-tickets-1977432889002,"{'name': 'Online Event', 'address': 'Austin Online Event, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'max': 59.72, 'currency': 'USD', 'raw': 'USD 0 - 59.72'}"
Alejandro Escovedo & The Electric Saints,2026-04-04T20:00:00-05:00,2026-04-04T21:30:00-05:00,eventbrite,"The Continental Club, Austin",https://www.eventbrite.com/o/the-continental-club-austin-108210913921,The vinyl is here! Come celebrate with us! Alejandro Escovedo's New Album ECHO DANCING is an Adventure in Life.,https://www.eventbrite.com/e/alejandro-escovedo-the-electric-saints-tickets-1982538159002,"{'name': 'The Continental Club', 'address': '1315 South Congress Avenue, Austin, TX 78704', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 47.69, 'currency': 'USD', 'raw': 'USD 47.69'}"
Drag Bingo Austin - Ultimate Drag Queen Bingo & Drag Show in Austin,2026-04-04T19:00:00-06:00,2026-04-04T20:30:00-06:00,eventbrite,Drag Bingo USA,https://www.eventbrite.com/o/drag-bingo-usa-60684316353,Drag Bingo Austin - The Ultimate Drag Queen Bingo & Drag Queen Show in Austin,https://www.eventbrite.com/e/drag-bingo-austin-ultimate-drag-queen-bingo-drag-show-in-austin-tickets-1317506480349,"{'name': 'Drag Bingo Austin', 'address': '222 E 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 36.64, 'currency': 'USD', 'raw': 'USD 36.64'}"
Easter Bunny  & Egg Drop at Doc's Drive in Theatre,2026-04-05T10:00:00-05:00,2026-04-05T13:30:00-05:00,eventbrite,Doc's Drive In Theatre,https://www.eventbrite.com/o/docs-drive-in-theatre-28579635783,Join us for a hopping good time at Doc's Drive in Theatre with the Easter Bunny & Egg Drop - fun for the whole family!,https://www.eventbrite.com/e/easter-bunny-egg-drop-at-docs-drive-in-theatre-tickets-1982140875717,"{'name': ""Doc's Drive In Theatre"", 'address': '1540 Satterwhite Road, Buda, TX 78610', 'city': 'Buda', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 17.85, 'currency': 'USD', 'raw': 'USD 17.85'}"
Family Easter Brunch at the Speakeasy,2026-04-05T10:00:00-05:00,2026-04-05T13:30:00-05:00,eventbrite,Doc's Drive In Theatre,https://www.eventbrite.com/o/docs-drive-in-theatre-28579635783,Hop over for a chill morning filled with tasty bites and good vibes to celebrate Easter with the whole crew.,https://www.eventbrite.com/e/family-easter-brunch-at-the-speakeasy-tickets-1984000028493,"{'name': ""Mama Merlot's Speakeasy"", 'address': '1510, Satterwhite Rd, Buda, TX 78610', 'city': 'Buda', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 25.09, 'max': 35.48, 'currency': 'USD', 'raw': 'USD 25.09 - 35.48'}"
Red Cross Adult&Pediatric First Aid/CPR/AED class in Austin,2026-04-05T10:00:00-05:00,2026-04-05T12:15:00-05:00,eventbrite,AllCPR,https://www.eventbrite.com/o/allcpr-92157678413,Learn how to save lives with Red Cross Adult/Pediatric First Aid/CPR/AED training - be a hero in emergencies!,https://www.eventbrite.com/e/red-cross-adultpediatric-first-aidcpraed-class-in-austin-tickets-1985869787994,"{'name': 'AllCPR Training Austin', 'address': '1834 E Oltorf St, Austin, TX 78741', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 65, 'currency': 'USD', 'raw': 'USD 65'}"
Urban Culinary Adventure in Austin - Food Tour in Austin | Cozymeal™,2026-04-05T11:00:00-05:00,2026-04-05T14:00:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/urban-culinary-adventure-in-austin-food-tour-in-austin-cozymealtm-tickets-1979767310319,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 101.99, 'currency': 'USD', 'raw': 'USD 101.99'}"
Austin Bachelorette Party & Bachelor Party Bar Crawl-Bach Bar Crawl Austin,2026-04-05T12:00:00-05:00,2026-04-05T22:00:00-05:00,eventbrite,Bach Bar Bar Crawl,https://www.eventbrite.com/o/bach-bar-bar-crawl-83313116853,"Get set to kick off your Austin Bachelorette Party bash, Bachelor Party Bach, Girls' night out, or Guys' night out with the Bach Bar Craw.",https://www.eventbrite.com/e/austin-bachelorette-party-bachelor-party-bar-crawl-bach-bar-crawl-austin-tickets-1297157987459,"{'name': ""Maggie Mae's"", 'address': '323 East 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 15.85, 'max': 29.71, 'currency': 'USD', 'raw': 'USD 15.85 - 29.71'}"
Somatic Release Breathwork,2026-04-05T12:00:00-05:00,2026-04-05T13:15:00-05:00,eventbrite,Lizard Yoga,https://www.eventbrite.com/o/lizard-yoga-55875025333,Join us for an active breathwork journey with a guided playlist. Expect 25 minutes of active breath and 20 minutes of calm integration.,https://www.eventbrite.com/e/somatic-release-breathwork-tickets-1975133590739,"{'name': 'Lizard Yoga, Menchaca Rd, Austin, TX, USA', 'address': '2919 Menchaca Road, ## 104, Austin, TX 78704', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 30.87, 'currency': 'USD', 'raw': 'USD 30.87'}"
Intro Mosaic Workshop | Create unique art in the heart of East Austin,2026-04-05T14:00:00-05:00,2026-04-05T17:00:00-05:00,eventbrite,J Muzacz,https://www.eventbrite.com/o/j-muzacz-47844180193,"Create a beautiful mosaic and experience the art, history, and culture of East Austin. All ages, abilities, and skill levels are welcome!",https://www.eventbrite.com/e/intro-mosaic-workshop-create-unique-art-in-the-heart-of-east-austin-tickets-1984150321022,"{'name': 'The Mosaic Workshop', 'address': '729 Airport Boulevard, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 81.19, 'currency': 'USD', 'raw': 'USD 81.19'}"
Beginners Pottery Private Class - 1-4 people,2026-04-05T14:00:00-05:00,2026-04-05T16:30:00-05:00,eventbrite,The Corch Art Studio,https://www.eventbrite.com/o/the-corch-art-studio-120766283572,"Get your hands dirty and have fun shaping clay in a chill private pottery session for you, your date or your crew.",https://www.eventbrite.com/e/beginners-pottery-private-class-1-4-people-tickets-1984160957837,"{'name': '6605 Greensboro Dr', 'address': '6605 Greensboro Drive, Austin, TX 78723', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 71.3, 'currency': 'USD', 'raw': 'USD 71.3'}"
The Auskanites w/ The Higher Ups — Easter Sunday Debut Showcase,2026-04-05T16:00:00-05:00,2026-04-05T19:00:00-05:00,eventbrite,J Molin,https://www.eventbrite.com/o/j-molin-18279635976,"The Auskanites debut @ Sahara Lounge. Ska, reggae & dub with horns. Putting the Ska in Austin. The Higher Ups open. $7 presale, $10 door.",https://www.eventbrite.com/e/the-auskanites-w-the-higher-ups-easter-sunday-debut-showcase-tickets-1984108075665,"{'name': 'Sahara Lounge', 'address': '1413 Webberville Road, Austin, TX 78721', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 7, 'currency': 'USD', 'raw': 'USD 7'}"
Drag Queen Sip and Paint Austin The Drag Queen Paint experience,2026-04-05T16:00:00-05:00,2026-04-05T17:30:00-05:00,eventbrite,Drag Queen Sip and Paint,https://www.eventbrite.com/o/drag-queen-sip-and-paint-93322042303,"Drag Queen Sip N Paint by Sip and Paint USA Welcome to Drag Queen Sip N Paint, a fabulous experience brought to you by Sip and Paint USA",https://www.eventbrite.com/e/drag-queen-sip-and-paint-austin-the-drag-queen-paint-experience-tickets-1042038554367,"{'name': 'The Venue ATX - Austin Live Music & Event Venue', 'address': '516 East 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 48.19, 'max': 1388.11, 'currency': 'USD', 'raw': 'USD 48.19 - 1388.11'}"
Foodies + New Friends: Austin | Dinner + An Activity,2026-04-05T16:00:00-05:00,2026-04-05T22:00:00-05:00,eventbrite,Ermantourage Europe & US,https://www.eventbrite.com/o/ermantourage-europe-us-106360350021,"Life can be lonely, especially when you’re always on the grind! Take the opportunity to meet others over dinner and a curated activity.",https://www.eventbrite.com/e/foodies-new-friends-austin-dinner-an-activity-tickets-1979528219191,"{'name': 'Restaurant of the Week', 'address': 'Congress Avenue, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 55.2, 'currency': 'USD', 'raw': 'USD 55.2'}"
✨ Austin Speed Dating | Ages 32-46 | Fancy a Go?,2026-04-05T18:00:00-05:00,2026-04-05T20:00:00-05:00,eventbrite,MyCheekyDate,https://www.eventbrite.com/o/mycheekydate-39226505803,"Experience Austin's most sophisticated speed-dating night — no loud bars, no name tags, no awkward setups.",https://www.eventbrite.com/e/austin-speed-dating-ages-32-46-fancy-a-go-tickets-1984364492615,"{'name': 'Azul Rooftop', 'address': '310 East 5th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 37, 'max': 40.25, 'currency': 'USD', 'raw': 'USD 37 - 40.25'}"
Relish | Ages 32-46 | Austin's Elevated Dating Experience,2026-04-05T18:00:00-05:00,2026-04-05T20:00:00-05:00,eventbrite,Relish Dating,https://www.eventbrite.com/o/relish-dating-39226687063,Meet 8–12 accomplished Austin singles in one refined evening of speed dating and conversation.,https://www.eventbrite.com/e/relish-ages-32-46-austins-elevated-dating-experience-tickets-1984365710257,"{'name': 'Azul Rooftop', 'address': '310 East 5th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 37, 'max': 40.25, 'currency': 'USD', 'raw': 'USD 37 - 40.25'}"
⚡ SpeedAustin Dating| Ages 32–46 | Austin’s Speed Dating,2026-04-05T18:00:00-05:00,2026-04-05T20:00:00-05:00,eventbrite,SpeedAustin Dating,https://www.eventbrite.com/o/speedaustin-dating-10591506167,Meet 8–12 local singles in one fun night of speed dating in Austin.,https://www.eventbrite.com/e/speedaustin-dating-ages-3246-austins-speed-dating-tickets-1984366869725,"{'name': 'Azul Rooftop', 'address': '310 East 5th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 36.22, 'max': 39.43, 'currency': 'USD', 'raw': 'USD 36.22 - 39.43'}"
100 Cities Project: Austin | Dinner with New Friends,2026-04-05T19:00:00-05:00,2026-04-05T22:00:00-05:00,eventbrite,Ermantourage Europe & US,https://www.eventbrite.com/o/ermantourage-europe-us-106360350021,Life can be lonely when you’re always working on your passion. Take the opportunity to meet other locals over dinner!,https://www.eventbrite.com/e/100-cities-project-austin-dinner-with-new-friends-tickets-1824639238079,"{'name': 'Restaurant of the Week', 'address': 'Austin, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 55.2, 'currency': 'USD', 'raw': 'USD 55.2'}"
Somatic Healing: ONLINE Breathwork for Spiritual Growth & Transformation,2026-04-05T19:30:00-05:00,2026-04-05T21:00:00-05:00,eventbrite,Adrienne Rivera | Breath of Gold,https://www.eventbrite.com/o/adrienne-rivera-breath-of-gold-95785416053,"Join us for an online Circular Connected Breathwork session to release trauma, calm the nervous system, and restore inner peace.",https://www.eventbrite.com/e/somatic-healing-online-breathwork-for-spiritual-growth-transformation-tickets-1278998812879,"{'name': 'Austin', 'address': '-, -, Austin, TX 0000', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 19, 'currency': 'USD', 'raw': 'USD 19'}"
"Decision Making Skills Under Uncertainty – 1 Day Course in Austin, TX",2026-04-06T09:00:00-05:00,2026-04-06T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Strengthen your ability to make confident, informed decisions under uncertainty using practical frameworks to assess risk & act decisively.",https://www.eventbrite.sg/e/decision-making-skills-under-uncertainty-1-day-course-in-austin-tx-tickets-1975980486828,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 532.9, 'max': 703.54, 'currency': 'USD', 'raw': 'USD 532.9 - 703.54'}"
"Mastering Public Speaking: 1 Day Training in Austin, TX",2026-04-06T09:00:00-05:00,2026-04-06T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Go beyond confidence—learn advanced techniques to deliver persuasive, engaging, and authentic presentations.",https://www.eventbrite.sg/e/mastering-public-speaking-1-day-training-in-austin-tx-tickets-1978873082660,"{'name': 'Regus', 'address': '2021 Guadalupe Street Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 606.99, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 606.99 - 786.6'}"
"Engineering Project Workflow Management – 1 Day Training, Austin, TX",2026-04-06T09:00:00-05:00,2026-04-06T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Achieve stronger project outcomes by applying proven engineering management practices that improve planning, execution, and quality control.",https://www.eventbrite.sg/e/engineering-project-workflow-management-1-day-training-austin-tx-tickets-1975561109459,"{'name': 'Regus', 'address': '2021 Guadalupe Street Suite 260 Austin Texas 78705 United, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 553.11, 'max': 725.99, 'currency': 'USD', 'raw': 'USD 553.11 - 725.99'}"
"Operational Risk & BCM – 1 Day Business Workshop | Austin, TX",2026-04-06T09:00:00-05:00,2026-04-06T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Strengthen operational resilience with risk assessment, scenario planning, BCP frameworks, crisis response, and recovery planning skills.",https://www.eventbrite.sg/e/operational-risk-bcm-1-day-business-workshop-austin-tx-tickets-1982942558572,"{'name': 'Regus', 'address': '2021 Guadalupe Street, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 606.99, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 606.99 - 786.6'}"
"AI & Digital Transformation: 1 Day Law Firm Session in Austin, TX",2026-04-06T09:00:00-05:00,2026-04-06T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,Discover how emerging legal technologies—from predictive analytics to smart contracts—are reshaping the future of law.,https://www.eventbrite.sg/e/ai-digital-transformation-1-day-law-firm-session-in-austin-tx-tickets-1978091254190,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street  #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 606.99, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 606.99 - 786.6'}"
Razor cutting shags + face framing layers,2026-04-06T10:00:00-05:00,2026-04-06T13:00:00-05:00,eventbrite,Gray Timmins,https://www.eventbrite.com/o/gray-timmins-121026920347,Explore various strategies for approaching a razor-cut soft shag with weight removal on natural textures,https://www.eventbrite.com/e/razor-cutting-shags-face-framing-layers-tickets-1983386338931,"{'name': 'Wheelhouse Salon', 'address': '1605 South Lamar Boulevard, Austin, TX 78704', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 161.9, 'currency': 'USD', 'raw': 'USD 161.9'}"
